,building,walkMbta,numCraigslistHouse,walkUniversity,house,numCraigslistRoom,sky,lake,crime,person,walkSchool,car,walkPark,grass,sidewalk,road
3732,0,0,0,1,2.609,0,17.69,31.19,10,3.821,11,3.821,11,0,4.005,10.14
3733,0,0,0,0,2.03,0,5.694,66.43,6,4.684,7,4.684,17,0,1.941,2.125
3734,4.912,0,0,0,1.124,0,23.21,24.43,5,6.959,12,6.959,17,0,1.685,6.217
3735,0.066,0,0,0,2.705,0,22.92,33.95,8,7.64,13,7.64,12,0,1.451,5.075
3736,0.011,0,0,0,1.263,0,20.32,7.166,4,4.087,10,4.087,12,0,4.568,7.178
3737,6.373,0,0,0,0.427,0,14.1,33.41,1,0.133,9,0.133,13,0,2.606,3.639
3738,0,0,0,1,2.609,0,17.69,31.19,10,3.821,11,3.821,11,0,4.005,10.14
3739,0,0,0,0,2.03,0,5.694,66.43,6,4.684,7,4.684,17,0,1.941,2.125
3740,0,1,1,1,0,0,0,0,3,0,12,0,13,0,0,0
3741,6.597,0,0,0,1.045,0,30.27,31.74,8,12.19,13,12.19,12,0,0.549,2.324
3742,2.718,0,0,0,1.679,0,32.6,20.37,6,7.869,12,7.869,22,0,3.02,2.083
3743,0,0,0,0,0.61,0,4.136,7.61,6,0.705,11,0.705,13,0,1.75,1.683
3744,0,0,0,0,0,0,0,0,13,0,13,0,20,0,0,0
3745,0,0,0,0,0.61,0,4.136,7.61,6,0.705,11,0.705,13,0,1.75,1.683
3746,0.229,0,0,0,1.29,0,16.75,53.51,12,7.096,13,7.096,23,0,1.421,2.075
3747,0,0,0,1,2.609,0,17.69,31.19,10,3.821,11,3.821,11,0,4.005,10.14
3748,0,0,0,1,2.609,0,17.69,31.19,10,3.821,11,3.821,11,0,4.005,10.14
3749,1.742,0,0,0,2.387,0,10.64,43.3,5,4.928,11,4.928,10,0,2.738,3.583
3750,0,0,0,0,2.03,0,5.694,66.43,6,4.684,7,4.684,17,0,1.941,2.125
3751,0,0,0,0,2.345,0,25.85,28.12,8,5.069,11,5.069,18,0,4.709,3.936
3752,0,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0
3753,0,0,0,1,0,0,0,0,0,0,17,0,13,0,0,0
3754,3.449,0,0,0,2.363,0,14.94,53.93,3,3.682,7,3.682,17,0,2.517,6.809
3755,0,0,0,0,0,0,0,0,8,0,10,0,22,0,0,0
3756,0,0,0,0,2.03,0,5.694,66.43,6,4.684,7,4.684,17,0,1.941,2.125
3757,0.066,0,0,0,2.705,0,22.92,33.95,8,7.64,13,7.64,12,0,1.451,5.075
3758,6.373,0,0,0,0.427,0,14.1,33.41,1,0.133,9,0.133,13,0,2.606,3.639
3759,6.373,0,0,0,0.427,0,14.1,33.41,1,0.133,9,0.133,13,0,2.606,3.639
3760,0,1,0,0,2.125,0,2.104,5.303,6,0.163,7,0.163,15,0,0.532,1.742
3761,2.718,3,0,0,5.163,0,18.71,25.35,2,4.495,8,4.495,8,0,1.797,1.905
3762,0,0,2,0,0.13,0,1.98,5.626,2,1.759,5,1.759,10,0,2.098,1.221
3763,0,1,0,0,0.115,0,1.149,11.59,3,4.66,11,4.66,15,0,0,0.01
3764,0.122,0,0,0,2.605,0,4.139,17.49,1,0.132,5,0.132,12,0,3.297,13.21
3765,0,2,0,0,0,0,0,0,6,0,9,0,15,0,0,0
3766,1.116,1,0,0,2.011,0,3.314,62.09,6,3.715,7,3.715,15,0,1.263,3.816
3767,2.711,0,0,0,3.3,0,23.42,39.38,1,3.75,4,3.75,9,0,0.967,2.956
3768,0.577,1,0,0,1.641,0,17.28,50.28,5,3.983,12,3.983,16,0,3.468,2.784
3769,2.711,0,0,0,3.3,0,23.42,39.38,1,3.75,4,3.75,9,0,0.967,2.956
3770,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0
3771,0.576,0,0,0,1.919,0,21.56,35.71,0,2.648,2,2.648,12,0,3.903,2.636
3772,2.711,0,0,0,3.3,0,23.42,39.38,1,3.75,4,3.75,9,0,0.967,2.956
3773,5.42,3,0,0,2.261,0,23.85,28.91,6,9.707,8,9.707,11,0,1.418,3.847
3774,2.711,0,0,0,3.3,0,23.42,39.38,1,3.75,4,3.75,9,0,0.967,2.956
3775,0,2,0,0,1.102,0,5.249,24.14,15,1.078,9,1.078,14,0,5.038,4.386
3776,1.111,1,0,0,4.677,0,23.12,45.89,2,7.196,4,7.196,3,0,2.075,0.673
3777,5.42,3,0,0,2.261,0,23.85,28.91,6,9.707,8,9.707,11,0,1.418,3.847
3778,0,2,0,0,1.102,0,5.249,24.14,15,1.078,9,1.078,14,0,5.038,4.386
3779,2.484,1,0,0,4.985,0,26.42,19.73,2,8.73,5,8.73,4,0,1.506,3.948
3780,0,2,0,0,3.006,0,24.67,25.17,3,3.536,6,3.536,14,0,6.725,7.8
3781,0.85,1,0,0,0.764,0,10.36,43.15,17,23.05,11,23.05,18,0,4.066,1.65
3782,0.064,1,0,0,2.387,0,13.56,55.84,11,7.517,11,7.517,20,0,1.93,2.387
3783,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0
3784,0,0,0,0,0,0,0,0,1,0,5,0,9,0,0,0
3785,4.783,1,0,4,2.817,1,18.4,36.7,3,6.331,14,6.331,7,0,2.008,3.088
3786,0.04,3,0,0,2.724,0,27.75,29.99,2,8.419,11,8.419,10,0,5.613,3.601
3787,0.311,0,0,0,4.931,0,12.68,60.83,2,2.408,12,2.408,8,0,1.108,1.583
3788,0,2,0,0,0,0,0,0,5,0,9,0,17,0,0,0
3789,0.929,1,0,0,3.388,0,25.47,41.48,3,6.366,6,6.366,3,0,0.783,2.696
3790,4.87,0,0,0,1.039,0,19.4,50.23,4,7.728,6,7.728,9,0,1.25,2.779
3791,2.721,1,0,0,3.011,0,14.33,47.25,12,4.643,11,4.643,9,0,2.272,4.106
3792,1.05,3,0,4,2.635,0,17.31,56.93,5,6.382,12,6.382,9,0,2.323,1.972
3793,0,2,0,4,1.208,0,22.07,48.1,1,8.761,10,8.761,7,0,2.684,1.518
3794,0,2,0,4,1.208,0,22.07,48.1,1,8.761,10,8.761,7,0,2.684,1.518
3795,2.131,0,0,0,2.116,0,35.34,33.62,18,12.46,12,12.46,8,0,2.039,2.714
3796,0,0,0,4,1.648,0,21.34,29.69,2,4.437,16,4.437,6,0,6.726,4.235
3797,2.477,2,0,0,4.663,0,13.11,47.62,4,8.003,9,8.003,15,0,1.836,2.947
3798,0.391,1,0,0,1.204,0,18.15,27.71,5,7.25,14,7.25,7,0,9.988,6.066
3799,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0
3800,8.61,0,0,1,2.256,1,19.23,22.43,0,8.08,5,8.08,7,0,0.147,6.351
3801,3.39,2,0,4,2.499,0,35.87,21.18,6,10.09,9,10.09,6,0,2.31,3.329
3802,0,3,0,0,0,0,0,0,3,0,8,0,8,0,0,0
3803,0,3,0,0,0,0,0,0,3,0,9,0,9,0,0,0
3804,0.621,0,0,0,3.767,0,12.68,34.89,5,4.844,12,4.844,3,0,2.859,3.24
3805,0.495,1,0,0,1.676,0,57.84,13.43,0,5.549,5,5.549,4,0,2.713,3.44
3806,0.621,0,0,0,3.767,0,12.68,34.89,5,4.844,12,4.844,3,0,2.859,3.24
3807,6.686,2,0,0,1.003,0,22.06,49.53,4,3.039,10,3.039,15,0,3.546,1.071
3808,1.394,2,1,4,2.574,2,45.39,16.28,6,13.65,13,13.65,7,0,1.962,3.632
3809,3.829,0,1,4,4.175,0,25.55,43.27,3,2.313,15,2.313,4,0,1.393,1.361
3810,2.721,1,0,0,3.011,0,14.33,47.25,12,4.643,11,4.643,9,0,2.272,4.106
3811,0,2,0,4,5.544,0,12.98,40.66,3,2.473,11,2.473,7,0,3.037,7.9
3812,0.495,1,0,0,1.676,0,57.84,13.43,0,5.549,5,5.549,4,0,2.713,3.44
3813,0.04,3,0,0,2.724,0,27.75,29.99,2,8.419,11,8.419,10,0,5.613,3.601
3814,4.402,2,0,4,0.505,6,25.39,40.82,7,8.391,12,8.391,8,0,0.005,0.117
3815,0.957,0,0,4,2.944,0,19.98,43.06,2,4.002,14,4.002,5,0,2.141,2.521
3816,0.929,1,0,0,3.388,0,25.47,41.48,3,6.366,6,6.366,3,0,0.783,2.696
3817,1.05,3,0,4,2.635,0,17.31,56.93,5,6.382,12,6.382,9,0,2.323,1.972
3818,4.841,0,0,4,5.569,0,21.67,25.29,2,8.333,5,8.333,7,0,0.48,3.709
3819,4.841,0,0,4,5.569,0,21.67,25.29,2,8.333,5,8.333,7,0,0.48,3.709
3820,4.841,0,0,4,5.569,0,21.67,25.29,2,8.333,5,8.333,7,0,0.48,3.709
3821,1.394,2,1,4,2.574,2,45.39,16.28,6,13.65,13,13.65,7,0,1.962,3.632
3822,1.394,2,1,4,2.574,2,45.39,16.28,6,13.65,13,13.65,7,0,1.962,3.632
3823,0.139,2,0,0,3.421,0,30.57,35.94,2,10.95,11,10.95,14,0,0.981,1.146
3824,0.801,2,3,4,5.812,4,23.63,29.59,4,2.236,16,2.236,7,0,3.095,9.07
3825,0.139,2,0,0,3.421,0,30.57,35.94,2,10.95,11,10.95,14,0,0.981,1.146
3826,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3827,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3828,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3829,0,0,0,20,0,0,0,0,0,0,5,0,4,0,0,0
3830,0,0,0,20,0,0,0,0,0,0,5,0,4,0,0,0
3831,0,0,0,20,0,0,0,0,0,0,5,0,4,0,0,0
3832,0.032,3,1,2,5.003,1,23.19,6.434,2,1.723,10,1.723,12,0,1.936,8.21
3833,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3834,0,0,0,20,0,1,0,0,1,0,5,0,5,0,0,0
3835,0,0,0,20,0,1,0,0,1,0,5,0,5,0,0,0
3836,0,0,0,20,0,1,0,0,1,0,5,0,5,0,0,0
3837,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3838,3.141,2,0,2,1.167,0,19.53,40.6,0,9.659,9,9.659,6,0,1.413,1.57
3839,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3840,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3841,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3842,1.522,0,0,0,1.445,0,24.63,24.74,14,6.999,10,6.999,15,0,2.244,5.817
3843,0,1,0,1,0,0,0,0,0,0,8,0,6,0,0,0
3844,0,2,0,0,0,0,0,0,10,0,11,0,11,0,0,0
3845,0,2,0,0,0,0,0,0,10,0,11,0,11,0,0,0
3846,0.154,2,0,0,1.86,0,19.95,48.27,9,3.761,12,3.761,9,0,2.522,4.006
3847,0,2,0,0,2.406,0,5.065,60.4,3,4.356,12,4.356,15,0,4.201,6.121
3848,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3849,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3850,0.065,0,0,0,2.009,0,21.19,29.06,4,5.443,10,5.443,13,0,4.144,8.948
3851,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3852,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3853,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3854,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3855,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3856,0.032,3,1,2,5.003,1,23.19,6.434,2,1.723,10,1.723,12,0,1.936,8.21
3857,0,0,0,0,0,0,0,0,8,0,8,0,10,0,0,0
3858,1.36,1,0,0,2.165,0,32.53,26.76,21,8.659,12,8.659,14,0,2.334,2.244
3859,1.591,2,0,0,1.636,0,4.515,65.21,4,6.069,8,6.069,15,0,0.922,3.429
3860,0.065,0,0,0,2.009,0,21.19,29.06,4,5.443,10,5.443,13,0,4.144,8.948
3861,1.815,2,0,2,0.695,0,9.555,21.12,1,0,11,0,10,0,4.992,6.57
3862,1.429,2,0,15,0.104,0,38.03,0.606,0,3.186,10,3.186,5,0,0.043,14.21
3863,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3864,0,2,0,0,2.406,0,5.065,60.4,3,4.356,12,4.356,15,0,4.201,6.121
3865,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3866,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3867,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3868,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3869,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3870,0,0,0,20,0,1,0,0.183,0,0,5,0,2,0,0,0
3871,2.102,2,0,2,0.732,0,6.448,19.89,3,0.093,12,0.093,9,0,4.37,9.035
3872,0,2,0,0,0,0,0,0,21,0,10,0,14,0,0,0
3873,0,0,0,0,3.625,0,35.85,30.12,13,5.278,9,5.278,9,0,1.714,3.677
3874,3.603,0,0,0,1.352,0,25.18,36.03,9,14.13,11,14.13,9,0,0.726,1.922
3875,0.065,0,0,0,2.009,0,21.19,29.06,4,5.443,10,5.443,13,0,4.144,8.948
3876,3.603,0,0,0,1.352,0,25.18,36.03,9,14.13,11,14.13,9,0,0.726,1.922
3877,0,2,0,0,0,0,0,0,21,0,10,0,14,0,0,0
3878,0,1,0,0,0.758,0,2.06,31.85,1,0,7,0,17,0,2.841,2.538
3879,1.36,1,0,0,2.165,0,32.53,26.76,21,8.659,12,8.659,14,0,2.334,2.244
3880,0,2,0,0,0,0,0,0,10,0,11,0,11,0,0,0
3881,0,0,0,0,3.625,0,35.85,30.12,13,5.278,9,5.278,9,0,1.714,3.677
3882,3.141,2,0,2,1.167,0,19.53,40.6,0,9.659,9,9.659,6,0,1.413,1.57
3883,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3884,0.144,2,0,0,2.206,1,15.39,51.97,4,4.057,9,4.057,16,0,2.843,4.212
3885,0.154,2,0,0,1.86,0,19.95,48.27,9,3.761,12,3.761,9,0,2.522,4.006
3886,0,2,0,2,0.178,0,17.79,11.6,5,0.722,12,0.722,9,0,4.88,10.38
3887,0,1,0,19,0,0,0,0.183,0,0,6,0,8,0,0,0
3888,1.522,0,0,0,1.445,0,24.63,24.74,14,6.999,10,6.999,15,0,2.244,5.817
3889,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3890,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3891,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3892,0,1,0,0,0.758,0,2.06,31.85,1,0,7,0,17,0,2.841,2.538
3893,1.522,0,0,0,1.445,0,24.63,24.74,14,6.999,10,6.999,15,0,2.244,5.817
3894,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3895,2.102,2,0,2,0.732,0,6.448,19.89,3,0.093,12,0.093,9,0,4.37,9.035
3896,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3897,1.36,1,0,0,2.165,0,32.53,26.76,21,8.659,12,8.659,14,0,2.334,2.244
3898,0,1,0,0,1.288,0,21.85,50.96,9,3.994,12,3.994,14,0,2.677,2.862
3899,3.431,0,0,1,5.616,1,24.18,15.55,8,7.822,15,7.822,8,0,1.586,9.312
3900,0,0,0,0,1.837,0,9.692,54.32,5,1.985,9,1.985,14,0,1.793,2.653
3901,0,1,0,19,0,0,0,0.183,0,0,6,0,8,0,0,0
3902,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3903,2.102,2,0,2,0.732,0,6.448,19.89,3,0.093,12,0.093,9,0,4.37,9.035
3904,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3905,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3906,3.603,0,0,0,1.352,0,25.18,36.03,9,14.13,11,14.13,9,0,0.726,1.922
3907,0,1,0,18,0,0,11.76,0.175,0,0.2,9,0.2,2,0,0.031,0
3908,1.815,2,0,2,0.695,0,9.555,21.12,1,0,11,0,10,0,4.992,6.57
3909,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3910,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3911,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3912,1.36,1,0,0,2.165,0,32.53,26.76,21,8.659,12,8.659,14,0,2.334,2.244
3913,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3914,0,2,0,2,0.178,0,17.79,11.6,5,0.722,12,0.722,9,0,4.88,10.38
3915,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3916,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3917,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3918,0.144,2,0,0,2.206,1,15.39,51.97,4,4.057,9,4.057,16,0,2.843,4.212
3919,0,0,0,0,1.837,0,9.692,54.32,5,1.985,9,1.985,14,0,1.793,2.653
3920,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3921,0.144,2,0,0,2.206,1,15.39,51.97,4,4.057,9,4.057,16,0,2.843,4.212
3922,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3923,0,1,0,0,1.288,0,21.85,50.96,9,3.994,12,3.994,14,0,2.677,2.862
3924,0,2,0,0,2.406,0,5.065,60.4,3,4.356,12,4.356,15,0,4.201,6.121
3925,0.454,0,0,1,3.112,0,11.45,55.96,8,1.62,18,1.62,12,0,3.236,6.041
3926,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3927,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3928,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3929,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3930,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3931,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3932,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3933,0,0,0,0,1.837,0,9.692,54.32,5,1.985,9,1.985,14,0,1.793,2.653
3934,0.144,2,0,0,2.206,1,15.39,51.97,4,4.057,9,4.057,16,0,2.843,4.212
3935,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3936,1.493,0,1,0,3.089,0,6.429,55.57,4,8.275,15,8.275,14,0,1.753,2.989
3937,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3938,2.488,2,0,1,1.976,0,3.655,64.78,4,0.6,12,0.6,11,0,3.777,3.871
3939,0.144,2,0,0,2.206,1,15.39,51.97,4,4.057,9,4.057,16,0,2.843,4.212
3940,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3941,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3942,3.315,2,0,0,0.108,0,8.04,51.51,0,5.58,8,5.58,16,0,2.674,3.152
3943,0,1,0,0,0.758,0,2.06,31.85,1,0,7,0,17,0,2.841,2.538
3944,0,2,0,0,0,0,0,0,21,0,10,0,14,0,0,0
3945,1.815,2,0,2,0.695,0,9.555,21.12,1,0,11,0,10,0,4.992,6.57
3946,2.483,2,0,0,2.463,0,42.39,22.08,2,1.862,7,1.862,15,0.217,3.314,2.817
3947,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3948,2.483,2,0,0,2.463,0,42.39,22.08,2,1.862,7,1.862,15,0.217,3.314,2.817
3949,0,2,0,0,0,0,0,0,9,0,7,0,16,0,0,0
3950,5.782,2,0,0,4.07,0,11.87,39.85,1,3.979,7,3.979,18,0,1.708,2.664
3951,2.483,2,0,0,2.463,0,42.39,22.08,2,1.862,7,1.862,15,0.217,3.314,2.817
3952,0,2,0,1,3.024,0,9.9,48,5,3.346,11,3.346,14,0,3.847,5.144
3953,0.656,2,0,2,1.867,0,33.69,30.54,0,4.553,10,4.553,6,0,1.382,2.118
3954,4.999,0,0,0,2.911,0,8.653,58.28,12,5.296,11,5.296,14,0,1.638,1.348
3955,0,2,0,0,0,0,0,0,10,0,11,0,11,0,0,0
3956,0,2,0,2,0.178,0,17.79,11.6,5,0.722,12,0.722,9,0,4.88,10.38
3957,0,2,0,1,0.056,4,1.841,26.98,3,1.638,8,1.638,16,0,1.807,6.317
3958,0,1,0,0,0,0,0,0,2,0,10,0,15,0,0,0
3959,2.475,2,0,1,2.298,0,20.04,49.25,7,3.94,12,3.94,8,0,3.173,2.243
3960,0,0,0,0,1.837,0,9.692,54.32,5,1.985,9,1.985,14,0,1.793,2.653
3961,1.591,2,0,0,1.636,0,4.515,65.21,4,6.069,8,6.069,15,0,0.922,3.429
3962,0,1,0,0,1.288,0,21.85,50.96,9,3.994,12,3.994,14,0,2.677,2.862
3963,0.59,3,0,1,0.805,1,20.4,38.76,5,5.728,8,5.728,17,0,4.073,3.154
3964,1.591,2,0,0,1.636,0,4.515,65.21,4,6.069,8,6.069,15,0,0.922,3.429
3965,0,1,0,18,0,0,11.76,0.175,0,0.2,9,0.2,2,0,0.031,0
3966,0,1,0,0,1.288,0,21.85,50.96,9,3.994,12,3.994,14,0,2.677,2.862
3967,0,2,0,2,2.617,0,26.04,2.376,0,3.641,9,3.641,8,0,3.112,8.64
3968,5.782,2,0,0,4.07,0,11.87,39.85,1,3.979,7,3.979,18,0,1.708,2.664
3969,5.782,2,0,0,4.07,0,11.87,39.85,1,3.979,7,3.979,18,0,1.708,2.664
3970,0,1,0,0,0.784,0,30.12,44.89,1,9.411,13,9.411,9,0,1.524,3.324
3971,5.782,2,0,0,4.07,0,11.87,39.85,1,3.979,7,3.979,18,0,1.708,2.664
3972,0,2,0,0,0,0,0,0,10,0,11,0,11,0,0,0
3973,5.782,2,0,0,4.07,0,11.87,39.85,1,3.979,7,3.979,18,0,1.708,2.664
3974,0,0,0,1,0,0,0,0,1,0,7,0,6,0,0,0
3975,0.325,0,0,0,0.792,0,26.26,27.69,4,7.572,8,7.572,8,0,0.486,5.252
3976,0.325,0,0,0,0.792,0,26.26,27.69,4,7.572,8,7.572,8,0,0.486,5.252
3977,0.325,0,0,0,0.792,0,26.26,27.69,4,7.572,8,7.572,8,0,0.486,5.252
3978,2.051,0,0,0,2.035,0,37.89,12.85,5,10.14,7,10.14,7,0,0.001,6.308
3979,4.271,0,0,0,2.788,0,22.64,26.94,4,8.969,3,8.969,3,0,0.924,3.618
3980,12.15,0,0,0,3.939,0,26.86,12.06,6,6.142,8,6.142,7,0,1.475,3.8
3981,0.855,0,0,4,2.408,0,18.21,28.6,2,7.237,9,7.237,15,0,3.498,8.248
3982,0.855,0,0,4,2.408,0,18.21,28.6,2,7.237,9,7.237,15,0,3.498,8.248
3983,2.051,0,0,0,2.035,0,37.89,12.85,5,10.14,7,10.14,7,0,0.001,6.308
3984,2.847,0,0,0,2.159,0,33.33,21.55,2,6.537,8,6.537,2,0,1.91,3.103
3985,0.855,0,0,4,2.408,0,18.21,28.6,2,7.237,9,7.237,15,0,3.498,8.248
3986,1.312,0,0,0,3.408,0,32.1,27.6,0,9.408,7,9.408,2,0,0.919,1.561
3987,0.855,0,0,4,2.408,0,18.21,28.6,2,7.237,9,7.237,15,0,3.498,8.248
3988,12.15,0,0,0,3.939,0,26.86,12.06,6,6.142,8,6.142,7,0,1.475,3.8
3989,0.855,0,0,4,2.408,0,18.21,28.6,2,7.237,9,7.237,15,0,3.498,8.248
3990,0,2,0,0,0.321,0,6.808,68.56,8,1.999,9,1.999,16,0,5.126,4.284
3991,0.003,0,0,1,1.205,0,19.13,61.47,5,0.147,6,0.147,6,0,3.78,2.767
3992,0,0,0,1,0.747,0,14.76,36.87,4,0.572,8,0.572,7,0,4.461,7.424
3993,0,3,0,6,2.452,0,7.799,57.34,1,3.811,11,3.811,7,0,5.365,5.454
3994,0,2,0,0,0.321,0,6.808,68.56,8,1.999,9,1.999,16,0,5.126,4.284
3995,0,2,0,0,0,0,0,0,0,0,4,0,6,0,0,0
3996,0,2,0,0,0,0,0,0,0,0,4,0,6,0,0,0
3997,0,3,0,6,2.452,0,7.799,57.34,1,3.811,11,3.811,7,0,5.365,5.454
3998,0,1,1,0,1.886,0,3.031,55.92,1,0.175,6,0.175,15,0,1.21,8.555
3999,0,1,0,0,1.03,0,5.077,60.23,3,1.252,6,1.252,4,0,5.024,6.681
4000,0,1,0,3,3.309,0,4.787,65.85,7,0.145,6,0.145,3,0,2.474,3.513
4001,0,0,0,0,0.458,0,0.34,44.65,5,0,9,0,8,0,4.646,6.815
4002,0,0,1,0,0.763,1,8.729,70.06,19,0.993,10,0.993,8,0,0,3.486
4003,0,1,0,0,3.242,0,9.581,23.62,3,0.125,6,0.125,5,0,1.281,7.018
4004,0,1,0,0,6.009,0,21.18,47.98,7,1.343,6,1.343,7,0,2.293,4.28
4005,0,1,0,0,3.242,0,9.581,23.62,3,0.125,6,0.125,5,0,1.281,7.018
4006,0,0,1,0,0.763,1,8.729,70.06,19,0.993,10,0.993,8,0,0,3.486
4007,0.082,0,0,1,2.689,0,10.48,63.78,3,2.519,6,2.519,4,0,3.682,3.326
4008,1.85,0,0,1,3.008,0,17.88,25.47,3,5.895,6,5.895,4,0,2.714,6.478
4009,0,2,0,0,0,0,0,0,0,0,4,0,6,0,0,0
4010,0,0,0,1,0.747,0,14.76,36.87,4,0.572,8,0.572,7,0,4.461,7.424
4011,0,2,5,0,0,0,0,0,2,0,6,0,6,0,0,0
4012,0,1,0,0,1.03,0,5.077,60.23,3,1.252,6,1.252,4,0,5.024,6.681
4013,0,2,0,0,0,0,0,0,0,0,4,0,6,0,0,0
4014,0,1,0,0,3.242,0,9.581,23.62,3,0.125,6,0.125,5,0,1.281,7.018
4015,0.003,0,0,1,1.205,0,19.13,61.47,5,0.147,6,0.147,6,0,3.78,2.767
4016,0,0,5,1,1.134,2,18.82,59.33,3,0.382,8,0.382,7,0,3.796,3.479
4017,0,1,0,0,2.828,0,14.28,30.85,4,2.546,4,2.546,4,0,6.932,7.151
4018,0,1,1,0,1.886,0,3.031,55.92,1,0.175,6,0.175,15,0,1.21,8.555
4019,0,1,0,0,1.03,0,5.077,60.23,3,1.252,6,1.252,4,0,5.024,6.681
4020,0,1,0,0,0,0,0,0,6,0,8,0,6,0,0,0
4021,0,1,1,0,1.886,0,3.031,55.92,1,0.175,6,0.175,15,0,1.21,8.555
4022,0,1,0,3,3.309,0,4.787,65.85,7,0.145,6,0.145,3,0,2.474,3.513
4023,0.903,0,0,1,2.765,0,15.82,44.1,1,6.862,8,6.862,4,0,4.472,6.154
4024,5.331,0,0,1,4.997,1,30.78,38.71,3,3.57,4,3.57,3,0,1.736,2.291
